shelter_id,shelter_name,district,state,hazard_type,latitude,longitude,capacity_people,current_occupancy,vulnerable_ratio,days_isolated,road_access,power_backup_hours,food_rations_kg,water_liters,medical_kits,blankets_count,target_shortage_score,target_urgency_class,target_action_code
SH-KAZ-0129,Kaziranga Sector-15 Relief Center,Kaziranga,Assam,flood,26.42394,93.06304,300,135,0.345,0.98,0,48.0,733.2,1659.6,20.5,294.8,50.05,DEFICIT,1
SH-WAY-0130,Wayanad Sector-9 Relief Center,Wayanad,Kerala,flood,11.69508,76.35455,150,124,0.121,0.39,1,62.0,130.6,225.8,1.9,104.1,88.39,CRITICAL_DEFICIT,0
SH-BAL-0131,Balasore Sector-16 Relief Center,Balasore,Odisha,cyclone,21.47061,87.21098,300,135,0.241,2.47,1,49.7,926.6,2732.3,13.1,757.1,15.66,BALANCED,2
SH-KAZ-0132,Kaziranga Sector-3 Relief Center,Kaziranga,Assam,flood,26.75191,93.16521,800,417,0.284,3.02,1,0.0,1762.9,3002.8,44.5,622.3,59.33,DEFICIT,1
SH-KAN-0133,Kangra Sector-18 Relief Center,Kangra,Himachal Pradesh,earthquake,31.63044,76.67284,300,277,0.455,0.73,0,47.9,276.3,616.7,4.7,239.4,100.0,CRITICAL_DEFICIT,0
SH-PUR-0134,Puri Sector-2 Relief Center,Puri,Odisha,cyclone,19.71629,85.90715,500,478,0.584,0.06,1,39.5,707.7,1642.4,23.7,285.6,85.89,CRITICAL_DEFICIT,0
SH-BAL-0135,Balasore Sector-16 Relief Center,Balasore,Odisha,cyclone,21.85431,87.09782,300,129,0.199,3.39,1,0.0,985.0,1906.8,21.3,844.7,13.76,BALANCED,2
SH-IDU-0136,Idukki Sector-19 Relief Center,Idukki,Kerala,flood,10.21166,76.92355,800,160,0.602,0.88,1,5.0,313.6,681.1,7.9,194.3,84.76,CRITICAL_DEFICIT,0
SH-DHU-0137,Dhubri Sector-1 Relief Center,Dhubri,Assam,flood,26.12338,90.00223,300,260,0.43,0.93,1,27.8,212.2,446.4,5.6,151.7,95.23,CRITICAL_DEFICIT,0
SH-PUR-0138,Puri Sector-10 Relief Center,Puri,Odisha,cyclone,19.86911,86.16663,300,237,0.136,9.84,0,29.3,985.8,2923.2,19.3,730.4,59.9,DEFICIT,1
SH-CHA-0139,Chamoli Sector-15 Relief Center,Chamoli,Uttarakhand,earthquake,30.41157,79.13625,800,825,0.339,0.57,1,28.8,1675.4,3685.5,33.3,573.4,73.12,CRITICAL_DEFICIT,0
SH-KAN-0140,Kangra Sector-19 Relief Center,Kangra,Himachal Pradesh,earthquake,32.40916,76.15477,300,90,0.315,11.32,1,10.5,352.1,923.5,6.2,204.1,51.33,DEFICIT,1
SH-CHA-0141,Chamoli Sector-11 Relief Center,Chamoli,Uttarakhand,earthquake,30.74535,79.5695,800,271,0.05,1.08,1,36.0,259.8,550.4,3.4,114.1,86.24,CRITICAL_DEFICIT,0
SH-DAR-0142,Darbhanga Sector-4 Relief Center,Darbhanga,Bihar,flood,25.83879,86.38925,800,726,0.087,2.29,0,31.2,2785.6,6829.9,29.7,1752.8,66.85,DEFICIT,1
SH-DAR-0143,Darbhanga Sector-6 Relief Center,Darbhanga,Bihar,flood,26.43128,86.041,300,230,0.156,4.34,1,35.1,494.0,1351.1,9.9,411.0,74.82,CRITICAL_DEFICIT,0
SH-PUR-0144,Puri Sector-6 Relief Center,Puri,Odisha,cyclone,19.69848,85.8146,300,234,0.443,2.75,1,37.4,1041.5,2906.5,30.6,995.4,47.74,DEFICIT,1
SH-CHA-0145,Chamoli Sector-13 Relief Center,Chamoli,Uttarakhand,earthquake,30.51515,79.40643,300,36,0.238,0.04,1,28.3,27.6,64.9,0.3,26.5,94.07,CRITICAL_DEFICIT,0
SH-DHU-0146,Dhubri Sector-4 Relief Center,Dhubri,Assam,flood,26.08303,90.23547,2000,555,0.516,1.05,1,35.3,820.5,1862.6,22.1,644.1,89.67,CRITICAL_DEFICIT,0
SH-BAL-0147,Balasore Sector-9 Relief Center,Balasore,Odisha,cyclone,21.36355,86.95186,150,133,0.05,2.89,1,20.8,257.2,747.8,4.1,249.2,71.01,CRITICAL_DEFICIT,0
SH-KUT-0148,Kutch Sector-6 Relief Center,Kutch,Gujarat,earthquake,23.79403,69.57195,500,384,0.195,2.39,1,39.0,822.9,2131.3,12.8,713.2,78.69,CRITICAL_DEFICIT,0
SH-WAY-0149,Wayanad Sector-8 Relief Center,Wayanad,Kerala,flood,11.74869,76.33709,1200,549,0.63,2.01,0,2.5,812.4,2398.7,13.9,508.3,100.0,CRITICAL_DEFICIT,0
SH-SOU-0150,South 24 Parganas Sector-8 Relief Center,South 24 Parganas,West Bengal,cyclone,22.11976,88.66246,150,32,0.152,0.47,0,39.3,28.6,77.8,0.4,15.5,100.0,CRITICAL_DEFICIT,0
SH-UTT-0151,Uttarkashi Sector-17 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.70293,77.99134,300,177,0.137,12.0,0,27.1,780.7,1292.4,12.8,505.3,71.81,CRITICAL_DEFICIT,0
SH-WAY-0152,Wayanad Sector-19 Relief Center,Wayanad,Kerala,flood,10.85421,75.76477,500,383,0.325,1.8,0,48.2,819.1,2406.9,19.4,425.6,91.08,CRITICAL_DEFICIT,0
SH-VIS-0153,Visakhapatnam Sector-6 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.63186,83.329,1200,753,0.122,3.97,1,8.8,2508.1,4862.7,51.4,1253.5,65.45,DEFICIT,1
SH-SOU-0154,South 24 Parganas Sector-4 Relief Center,South 24 Parganas,West Bengal,cyclone,22.229,88.21277,300,148,0.204,5.98,0,12.0,294.2,544.1,5.1,182.4,94.86,CRITICAL_DEFICIT,0
SH-KAN-0155,Kangra Sector-16 Relief Center,Kangra,Himachal Pradesh,earthquake,32.44688,76.775,300,123,0.574,0.44,1,55.0,198.2,337.4,5.8,80.8,86.66,CRITICAL_DEFICIT,0
SH-KAN-0156,Kangra Sector-10 Relief Center,Kangra,Himachal Pradesh,earthquake,32.28744,76.48937,300,266,0.152,0.17,1,26.0,1007.4,2738.7,13.0,567.5,52.84,DEFICIT,1
SH-UTT-0157,Uttarkashi Sector-6 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.77576,78.86027,300,253,0.407,1.07,1,12.0,70.2,198.2,1.0,69.8,100.0,CRITICAL_DEFICIT,0
SH-PUR-0158,Puri Sector-12 Relief Center,Puri,Odisha,cyclone,19.97362,85.78357,150,157,0.405,0.15,0,0.4,129.7,232.6,3.8,111.0,100.0,CRITICAL_DEFICIT,0
SH-VIS-0159,Visakhapatnam Sector-15 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.84566,82.93915,300,134,0.23,4.44,1,28.1,120.3,246.9,2.3,74.9,97.37,CRITICAL_DEFICIT,0
SH-DHU-0160,Dhubri Sector-6 Relief Center,Dhubri,Assam,flood,25.56931,90.31765,1200,1295,0.203,1.28,1,21.8,2297.4,4134.3,55.3,1094.6,84.47,CRITICAL_DEFICIT,0
SH-WAY-0161,Wayanad Sector-8 Relief Center,Wayanad,Kerala,flood,11.73308,76.19855,150,53,0.359,0.13,1,32.1,195.4,381.1,4.4,98.1,57.62,DEFICIT,1
SH-DHU-0162,Dhubri Sector-3 Relief Center,Dhubri,Assam,flood,26.27786,89.91087,300,251,0.619,0.63,1,0.0,1063.1,2308.8,26.4,569.3,55.43,DEFICIT,1
SH-WAY-0163,Wayanad Sector-6 Relief Center,Wayanad,Kerala,flood,11.7977,76.2921,150,100,0.445,6.97,0,20.3,28.3,67.9,0.6,25.1,100.0,CRITICAL_DEFICIT,0
SH-PUR-0164,Puri Sector-6 Relief Center,Puri,Odisha,cyclone,20.11281,86.23021,500,299,0.27,2.04,1,18.7,588.0,1749.2,8.6,543.4,81.13,CRITICAL_DEFICIT,0
SH-VIS-0165,Visakhapatnam Sector-18 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,18.04416,83.15054,500,168,0.242,1.19,0,26.5,172.0,397.5,3.2,92.7,98.93,CRITICAL_DEFICIT,0
SH-CHA-0166,Chamoli Sector-11 Relief Center,Chamoli,Uttarakhand,earthquake,30.61293,79.64024,2000,797,0.101,11.6,1,15.5,1526.1,3962.7,16.3,1463.6,77.01,CRITICAL_DEFICIT,0
SH-DHU-0167,Dhubri Sector-2 Relief Center,Dhubri,Assam,flood,25.73273,90.08685,150,20,0.216,0.67,1,53.8,160.6,292.8,2.2,146.5,18.5,BALANCED,2
SH-KAZ-0168,Kaziranga Sector-19 Relief Center,Kaziranga,Assam,flood,26.76241,93.07408,300,91,0.259,9.11,0,14.9,88.8,178.7,2.2,51.8,100.0,CRITICAL_DEFICIT,0
SH-UTT-0169,Uttarkashi Sector-17 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.74428,78.14492,150,110,0.459,1.46,1,36.1,101.9,281.2,2.8,44.4,86.05,CRITICAL_DEFICIT,0
SH-SOU-0170,South 24 Parganas Sector-2 Relief Center,South 24 Parganas,West Bengal,cyclone,21.9262,88.8612,300,152,0.105,5.43,0,6.0,245.2,631.3,4.8,191.8,92.5,CRITICAL_DEFICIT,0
SH-SOU-0171,South 24 Parganas Sector-4 Relief Center,South 24 Parganas,West Bengal,cyclone,22.25216,89.06292,300,143,0.65,1.0,1,17.3,1038.3,2892.5,28.6,885.6,12.3,BALANCED,2
SH-IDU-0172,Idukki Sector-17 Relief Center,Idukki,Kerala,flood,9.43208,77.02097,800,779,0.143,2.31,1,0.0,776.4,1514.1,14.5,379.6,96.09,CRITICAL_DEFICIT,0
SH-KUT-0173,Kutch Sector-15 Relief Center,Kutch,Gujarat,earthquake,24.04337,70.18749,150,146,0.091,1.01,1,4.7,228.6,468.1,3.9,223.3,88.51,CRITICAL_DEFICIT,0
SH-KUT-0174,Kutch Sector-7 Relief Center,Kutch,Gujarat,earthquake,23.83006,70.18011,300,31,0.414,2.99,0,35.5,137.0,280.5,1.8,70.5,71.45,CRITICAL_DEFICIT,0
SH-CHA-0175,Chamoli Sector-19 Relief Center,Chamoli,Uttarakhand,earthquake,30.36721,79.4634,300,341,0.14,3.78,1,0.6,103.9,293.7,2.3,73.9,95.34,CRITICAL_DEFICIT,0
SH-WAY-0176,Wayanad Sector-2 Relief Center,Wayanad,Kerala,flood,12.01845,76.18865,500,197,0.235,13.55,0,13.9,170.4,438.8,3.5,92.6,100.0,CRITICAL_DEFICIT,0
SH-VIS-0177,Visakhapatnam Sector-5 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,18.02384,83.02726,300,197,0.524,0.07,1,61.5,1168.2,2113.4,38.1,473.5,41.94,DEFICIT,1
SH-IDU-0178,Idukki Sector-9 Relief Center,Idukki,Kerala,flood,9.58514,76.7408,150,69,0.553,2.38,0,30.2,244.8,619.4,5.8,112.6,78.2,CRITICAL_DEFICIT,0
SH-IDU-0179,Idukki Sector-19 Relief Center,Idukki,Kerala,flood,9.67457,77.27161,1200,230,0.128,0.72,1,31.7,170.7,360.0,2.7,75.3,92.83,CRITICAL_DEFICIT,0
SH-KAN-0180,Kangra Sector-14 Relief Center,Kangra,Himachal Pradesh,earthquake,31.8553,76.26867,300,135,0.638,0.16,0,27.1,1219.9,2807.8,34.4,879.7,24.19,SURPLUS,3
SH-KAZ-0181,Kaziranga Sector-12 Relief Center,Kaziranga,Assam,flood,26.477,93.35369,300,284,0.449,1.06,0,9.3,594.6,1301.2,11.1,255.1,94.45,CRITICAL_DEFICIT,0
SH-CHA-0182,Chamoli Sector-17 Relief Center,Chamoli,Uttarakhand,earthquake,30.91614,78.981,300,338,0.499,0.92,1,3.0,3301.5,7214.3,83.3,2865.0,9.52,SURPLUS,3
SH-VIS-0183,Visakhapatnam Sector-5 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,18.34518,83.35144,150,74,0.05,0.31,1,20.8,322.5,904.0,3.5,202.4,38.42,DEFICIT,1
SH-CHA-0184,Chamoli Sector-2 Relief Center,Chamoli,Uttarakhand,earthquake,29.979,79.59349,800,627,0.223,2.46,1,49.2,1005.3,2579.9,11.9,631.2,82.97,CRITICAL_DEFICIT,0
SH-VIS-0185,Visakhapatnam Sector-15 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.5575,83.08146,300,283,0.19,0.07,1,27.6,230.1,412.3,5.3,196.0,93.98,CRITICAL_DEFICIT,0
SH-BAL-0186,Balasore Sector-5 Relief Center,Balasore,Odisha,cyclone,21.53722,86.57932,300,357,0.29,0.15,1,41.5,264.2,553.9,6.1,160.9,91.0,CRITICAL_DEFICIT,0
SH-SOU-0187,South 24 Parganas Sector-2 Relief Center,South 24 Parganas,West Bengal,cyclone,22.04731,88.55725,150,82,0.098,0.58,1,18.1,299.8,753.0,5.1,268.5,50.17,DEFICIT,1
SH-DAR-0188,Darbhanga Sector-13 Relief Center,Darbhanga,Bihar,flood,26.27988,85.80473,150,43,0.309,5.03,1,29.1,138.0,305.8,2.8,83.1,63.55,DEFICIT,1
SH-UTT-0189,Uttarkashi Sector-14 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.72835,78.19398,150,184,0.65,3.02,0,5.9,1167.4,2305.2,34.6,543.9,48.02,DEFICIT,1
SH-KAT-0190,Katihar Sector-6 Relief Center,Katihar,Bihar,flood,25.37554,87.87277,300,260,0.421,0.16,1,13.1,217.1,480.8,6.3,107.5,93.67,CRITICAL_DEFICIT,0
SH-BAL-0191,Balasore Sector-18 Relief Center,Balasore,Odisha,cyclone,21.34057,86.6907,500,364,0.277,0.95,1,23.7,1426.0,2919.5,21.7,786.6,56.35,DEFICIT,1
SH-KAT-0192,Katihar Sector-13 Relief Center,Katihar,Bihar,flood,25.45326,87.36776,300,161,0.476,1.28,0,25.7,51.2,131.5,1.4,48.9,100.0,CRITICAL_DEFICIT,0
SH-SOU-0193,South 24 Parganas Sector-13 Relief Center,South 24 Parganas,West Bengal,cyclone,22.38505,88.58705,150,118,0.426,0.1,1,4.9,518.9,1298.2,14.1,201.9,41.85,DEFICIT,1
SH-DHU-0194,Dhubri Sector-18 Relief Center,Dhubri,Assam,flood,25.67225,90.16423,300,148,0.142,2.53,1,15.9,44.8,131.0,0.9,39.6,95.78,CRITICAL_DEFICIT,0
SH-VIS-0195,Visakhapatnam Sector-6 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.9496,83.13372,500,350,0.263,1.97,0,10.3,2631.9,5307.3,65.1,1048.4,30.22,BALANCED,2
SH-DAR-0196,Darbhanga Sector-19 Relief Center,Darbhanga,Bihar,flood,26.37496,86.44697,300,263,0.179,10.77,0,11.3,83.5,209.5,1.6,44.9,100.0,CRITICAL_DEFICIT,0
SH-DAR-0197,Darbhanga Sector-1 Relief Center,Darbhanga,Bihar,flood,26.14365,85.97652,150,28,0.256,4.56,0,39.1,99.2,284.3,2.2,40.5,73.61,CRITICAL_DEFICIT,0
SH-KAZ-0198,Kaziranga Sector-8 Relief Center,Kaziranga,Assam,flood,26.52182,93.39851,500,268,0.298,0.46,1,0.0,68.2,151.2,0.9,40.8,92.49,CRITICAL_DEFICIT,0
SH-WAY-0199,Wayanad Sector-3 Relief Center,Wayanad,Kerala,flood,11.33613,75.74364,800,898,0.305,0.93,0,33.8,647.1,1397.9,13.3,422.2,100.0,CRITICAL_DEFICIT,0
SH-KAZ-0200,Kaziranga Sector-6 Relief Center,Kaziranga,Assam,flood,27.29856,92.99243,500,499,0.39,3.1,1,23.1,2184.0,3897.5,36.3,1820.4,62.41,DEFICIT,1
SH-KAT-0201,Katihar Sector-5 Relief Center,Katihar,Bihar,flood,25.19781,87.42812,500,406,0.39,0.97,1,24.7,406.7,1169.0,7.9,369.5,92.09,CRITICAL_DEFICIT,0
SH-WAY-0202,Wayanad Sector-6 Relief Center,Wayanad,Kerala,flood,11.25626,76.29818,2000,951,0.168,4.12,0,0.0,1944.6,4100.0,37.9,1936.5,95.75,CRITICAL_DEFICIT,0
SH-KAN-0203,Kangra Sector-19 Relief Center,Kangra,Himachal Pradesh,earthquake,31.80002,76.32737,300,233,0.135,0.31,0,0.0,337.9,931.9,7.5,249.2,100.0,CRITICAL_DEFICIT,0
SH-KUT-0204,Kutch Sector-7 Relief Center,Kutch,Gujarat,earthquake,23.73629,70.09289,300,32,0.05,1.28,0,6.9,25.2,74.7,0.3,12.8,100.0,CRITICAL_DEFICIT,0
SH-CHA-0205,Chamoli Sector-6 Relief Center,Chamoli,Uttarakhand,earthquake,30.53568,79.22753,300,137,0.069,0.18,1,39.5,130.0,277.1,1.4,95.0,87.95,CRITICAL_DEFICIT,0
SH-PUR-0206,Puri Sector-15 Relief Center,Puri,Odisha,cyclone,20.10894,85.94631,300,97,0.407,0.5,1,0.0,613.6,1589.7,8.2,486.8,19.44,BALANCED,2
SH-DHU-0207,Dhubri Sector-9 Relief Center,Dhubri,Assam,flood,25.98288,89.79874,150,109,0.331,6.51,1,23.2,1009.8,2697.7,20.9,932.0,8.6,SURPLUS,3
SH-BAL-0208,Balasore Sector-13 Relief Center,Balasore,Odisha,cyclone,22.09695,86.68161,300,310,0.346,0.74,1,28.4,306.2,894.2,5.8,171.9,90.79,CRITICAL_DEFICIT,0
SH-DHU-0209,Dhubri Sector-12 Relief Center,Dhubri,Assam,flood,26.15477,89.5215,800,410,0.218,4.09,0,34.3,302.8,664.9,6.1,191.8,100.0,CRITICAL_DEFICIT,0
SH-SOU-0210,South 24 Parganas Sector-11 Relief Center,South 24 Parganas,West Bengal,cyclone,22.45811,88.68908,150,85,0.579,4.09,1,36.8,905.2,2262.1,25.8,704.1,0.0,SURPLUS,3
SH-KAT-0211,Katihar Sector-16 Relief Center,Katihar,Bihar,flood,25.66002,87.75977,300,66,0.485,2.61,1,31.0,377.7,790.2,10.9,276.3,35.61,BALANCED,2
SH-VIS-0212,Visakhapatnam Sector-11 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.08922,83.43186,150,133,0.443,0.84,1,28.6,565.9,1482.3,16.9,467.3,45.33,DEFICIT,1
SH-IDU-0213,Idukki Sector-14 Relief Center,Idukki,Kerala,flood,9.62537,76.99333,300,237,0.166,2.18,1,42.2,77.4,146.3,1.1,50.9,93.71,CRITICAL_DEFICIT,0
SH-UTT-0214,Uttarkashi Sector-16 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.56106,78.08233,150,47,0.352,6.4,0,37.5,46.3,78.0,0.9,25.8,100.0,CRITICAL_DEFICIT,0
SH-KAT-0215,Katihar Sector-6 Relief Center,Katihar,Bihar,flood,25.64426,87.86694,500,599,0.21,1.76,0,35.4,185.2,333.4,2.0,68.3,100.0,CRITICAL_DEFICIT,0
SH-DHU-0216,Dhubri Sector-5 Relief Center,Dhubri,Assam,flood,25.87592,89.87004,150,42,0.567,3.64,0,9.3,505.4,1250.6,14.5,264.6,19.62,SURPLUS,3
SH-VIS-0217,Visakhapatnam Sector-16 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,18.22392,83.05642,300,129,0.319,4.78,0,29.4,195.0,322.9,5.3,114.0,100.0,CRITICAL_DEFICIT,0
SH-DHU-0218,Dhubri Sector-12 Relief Center,Dhubri,Assam,flood,26.06601,90.24088,150,105,0.45,0.93,1,38.6,782.6,2019.3,14.7,356.9,5.53,BALANCED,2
SH-CHA-0219,Chamoli Sector-16 Relief Center,Chamoli,Uttarakhand,earthquake,30.82796,79.40614,300,236,0.401,1.2,1,41.9,71.0,155.9,1.7,53.0,100.0,CRITICAL_DEFICIT,0
SH-KUT-0220,Kutch Sector-10 Relief Center,Kutch,Gujarat,earthquake,23.40215,69.58504,300,245,0.285,7.73,0,21.6,395.0,992.8,8.4,355.6,95.8,CRITICAL_DEFICIT,0
SH-CHA-0221,Chamoli Sector-4 Relief Center,Chamoli,Uttarakhand,earthquake,30.70951,79.13316,300,208,0.232,0.31,0,28.0,629.2,1326.3,14.0,242.2,84.52,CRITICAL_DEFICIT,0
SH-CHA-0222,Chamoli Sector-2 Relief Center,Chamoli,Uttarakhand,earthquake,30.45703,78.67233,1200,974,0.542,1.11,1,15.9,6035.2,13874.9,175.8,4784.4,30.29,BALANCED,2
SH-BAL-0223,Balasore Sector-17 Relief Center,Balasore,Odisha,cyclone,21.4783,87.19545,150,70,0.132,4.57,0,3.3,136.9,410.0,1.7,46.5,91.74,CRITICAL_DEFICIT,0
SH-DHU-0224,Dhubri Sector-5 Relief Center,Dhubri,Assam,flood,26.13565,89.93049,150,29,0.262,0.33,0,47.0,7.1,11.8,0.1,4.3,100.0,CRITICAL_DEFICIT,0
SH-KAT-0225,Katihar Sector-4 Relief Center,Katihar,Bihar,flood,25.44994,87.55582,300,283,0.398,7.27,1,41.5,251.9,525.8,7.3,222.3,94.51,CRITICAL_DEFICIT,0
SH-PUR-0226,Puri Sector-3 Relief Center,Puri,Odisha,cyclone,19.61505,85.86854,500,273,0.174,0.75,1,33.4,1975.2,4802.9,36.1,1899.3,9.31,BALANCED,2
SH-WAY-0227,Wayanad Sector-17 Relief Center,Wayanad,Kerala,flood,12.14956,76.01156,150,124,0.211,2.76,1,29.6,43.1,72.1,0.6,15.3,100.0,CRITICAL_DEFICIT,0
SH-UTT-0228,Uttarkashi Sector-19 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.81566,78.77696,300,88,0.248,4.66,1,41.5,533.2,1206.9,13.1,412.3,28.52,BALANCED,2
SH-SOU-0229,South 24 Parganas Sector-9 Relief Center,South 24 Parganas,West Bengal,cyclone,22.11227,88.32066,800,711,0.572,3.33,1,21.6,592.7,1375.5,12.6,273.5,94.24,CRITICAL_DEFICIT,0
SH-KAZ-0230,Kaziranga Sector-2 Relief Center,Kaziranga,Assam,flood,26.59878,93.56984,300,212,0.245,0.17,1,9.2,1162.2,3271.1,20.5,556.0,31.89,BALANCED,2
SH-KAZ-0231,Kaziranga Sector-12 Relief Center,Kaziranga,Assam,flood,26.38838,93.25904,300,204,0.089,0.02,1,20.0,338.3,892.0,4.5,173.2,82.02,CRITICAL_DEFICIT,0
SH-WAY-0232,Wayanad Sector-14 Relief Center,Wayanad,Kerala,flood,11.80908,76.22786,150,39,0.214,0.37,0,44.5,67.3,150.6,1.3,22.5,100.0,CRITICAL_DEFICIT,0
SH-KAT-0233,Katihar Sector-7 Relief Center,Katihar,Bihar,flood,25.76928,87.12063,150,136,0.234,2.02,1,26.8,211.9,436.2,4.2,113.2,85.25,CRITICAL_DEFICIT,0
SH-UTT-0234,Uttarkashi Sector-17 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.92576,78.43526,500,318,0.484,0.36,1,14.2,1031.9,1836.2,17.0,947.4,65.69,DEFICIT,1
SH-CHA-0235,Chamoli Sector-7 Relief Center,Chamoli,Uttarakhand,earthquake,30.93352,79.29424,800,745,0.116,0.3,1,30.7,707.8,1494.0,15.5,360.3,90.9,CRITICAL_DEFICIT,0
SH-PUR-0236,Puri Sector-6 Relief Center,Puri,Odisha,cyclone,19.77236,85.71546,2000,404,0.441,1.12,0,39.2,1490.4,2549.2,31.1,962.8,84.83,CRITICAL_DEFICIT,0
SH-UTT-0237,Uttarkashi Sector-15 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.87903,78.60408,2000,2378,0.309,0.33,1,40.6,741.3,2113.3,19.0,469.0,97.15,CRITICAL_DEFICIT,0
SH-KAZ-0238,Kaziranga Sector-6 Relief Center,Kaziranga,Assam,flood,26.5582,93.173,800,734,0.076,1.98,1,45.2,2843.3,5386.7,31.7,1297.0,59.35,DEFICIT,1
SH-KAT-0239,Katihar Sector-16 Relief Center,Katihar,Bihar,flood,25.39763,87.58967,300,204,0.057,2.81,1,57.3,156.1,283.4,2.6,141.4,93.07,CRITICAL_DEFICIT,0
SH-SOU-0240,South 24 Parganas Sector-6 Relief Center,South 24 Parganas,West Bengal,cyclone,22.23204,88.21944,300,65,0.346,2.56,1,32.1,555.1,1357.3,8.2,448.6,2.56,SURPLUS,3
SH-UTT-0241,Uttarkashi Sector-10 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.56333,78.42964,500,422,0.239,1.49,1,33.7,4062.8,8312.8,65.0,2883.5,3.81,SURPLUS,3
SH-DAR-0242,Darbhanga Sector-16 Relief Center,Darbhanga,Bihar,flood,26.10734,85.8377,500,281,0.31,0.39,1,7.2,565.6,1035.8,7.8,431.2,81.2,CRITICAL_DEFICIT,0
SH-WAY-0243,Wayanad Sector-4 Relief Center,Wayanad,Kerala,flood,11.95398,75.8139,500,149,0.17,10.6,0,45.6,150.1,267.7,3.1,141.1,100.0,CRITICAL_DEFICIT,0
SH-DAR-0244,Darbhanga Sector-10 Relief Center,Darbhanga,Bihar,flood,25.81259,85.67043,1200,650,0.11,3.92,0,5.9,575.1,1016.3,11.8,550.4,100.0,CRITICAL_DEFICIT,0
SH-SOU-0245,South 24 Parganas Sector-14 Relief Center,South 24 Parganas,West Bengal,cyclone,22.17469,88.37102,500,199,0.288,1.84,1,20.8,657.8,1314.5,8.5,394.4,67.14,DEFICIT,1
SH-VIS-0246,Visakhapatnam Sector-9 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.02592,83.0769,500,495,0.363,1.12,0,12.8,758.4,1856.8,13.1,270.2,100.0,CRITICAL_DEFICIT,0
SH-KAZ-0247,Kaziranga Sector-10 Relief Center,Kaziranga,Assam,flood,26.66814,93.27655,800,677,0.227,1.49,1,19.8,639.0,1832.8,15.6,295.0,92.96,CRITICAL_DEFICIT,0
SH-CHA-0248,Chamoli Sector-8 Relief Center,Chamoli,Uttarakhand,earthquake,30.73373,79.18658,500,547,0.413,1.45,1,16.4,1023.1,2729.3,13.8,710.2,80.37,CRITICAL_DEFICIT,0
SH-DHU-0249,Dhubri Sector-7 Relief Center,Dhubri,Assam,flood,25.95673,89.60803,300,299,0.121,0.61,1,50.4,1988.5,4603.3,42.2,1507.4,13.18,BALANCED,2
SH-KAT-0250,Katihar Sector-9 Relief Center,Katihar,Bihar,flood,25.78754,87.63312,150,66,0.194,1.11,1,22.5,240.6,496.1,5.7,234.9,58.84,DEFICIT,1
SH-PUR-0251,Puri Sector-18 Relief Center,Puri,Odisha,cyclone,19.35193,86.08934,150,145,0.184,0.58,0,42.3,109.8,287.3,1.6,56.3,100.0,CRITICAL_DEFICIT,0
SH-IDU-0252,Idukki Sector-1 Relief Center,Idukki,Kerala,flood,9.83536,77.10854,150,128,0.396,0.09,1,25.3,516.3,1090.2,8.5,452.2,56.74,DEFICIT,1
SH-DAR-0253,Darbhanga Sector-11 Relief Center,Darbhanga,Bihar,flood,25.78456,85.77599,150,110,0.246,0.75,1,30.4,27.1,66.9,0.4,26.2,100.0,CRITICAL_DEFICIT,0
SH-KUT-0254,Kutch Sector-2 Relief Center,Kutch,Gujarat,earthquake,23.86726,69.91235,500,164,0.154,2.58,0,0.4,267.6,448.8,3.1,200.2,100.0,CRITICAL_DEFICIT,0
SH-KAT-0255,Katihar Sector-18 Relief Center,Katihar,Bihar,flood,25.65455,88.07132,300,298,0.252,2.98,1,26.0,248.9,672.5,5.7,146.9,90.25,CRITICAL_DEFICIT,0
SH-DAR-0256,Darbhanga Sector-18 Relief Center,Darbhanga,Bihar,flood,26.12955,85.59604,300,239,0.45,2.2,0,0.0,241.4,508.7,3.5,169.6,100.0,CRITICAL_DEFICIT,0
SH-KAZ-0257,Kaziranga Sector-3 Relief Center,Kaziranga,Assam,flood,26.61188,92.79477,500,329,0.33,0.59,1,32.9,2034.5,3556.7,34.0,1590.1,38.57,BALANCED,2
SH-WAY-0258,Wayanad Sector-2 Relief Center,Wayanad,Kerala,flood,11.45299,75.68407,150,99,0.11,2.87,1,66.8,360.7,684.6,4.6,184.6,57.05,DEFICIT,1
